id,label,f.meanSpeed,f.sdSpeed,f.minSpeed,f.maxSpeed,f.meanAcc,f.sdAcc,f.minAcc,f.maxAcc
id22,normal,8.33818867464743,8.78264657039385,2.12132034355964,41.0365690573664,-0.302854662964069,13.3306827814274,-35.3356919318707,36.5644331023668
id23,normal,5.66179920622326,2.93921244867555,1,13.6565002837477,0.030998084147011,3.39487019580206,-6.94271189784312,12.0753614536635
id24,normal,4.17785408776178,2.8853163627948,1,15.6923548264752,0.0672639503880584,3.15625047896812,-8.25932045281596,13.8340962330604
id25,normal,4.16528895172926,3.76851817622131,0,21.7082933460924,-0.537986965090822,4.08174987487587,-17.6771644719431,9.82188896474902
id26,normal,8.45521521213125,7.12870774588848,1,32.649655434629,0.0675922484792926,6.69771861025456,-17.4783387467088,14.839729394943
id27,normal,4.9923128098655,3.53208046764939,1.06066017177982,13.5369863706809,0.170552761144289,3.99264470986552,-6.35276584887886,8.20347846846258
id28,normal,8.65134719101778,6.9339761920084,0.707106781186548,34.8173807171074,-0.223606797749979,7.73574257446281,-16.6928117567155,23.8972158831866
id29,normal,11.3186369726277,9.64546722719316,1,32.8709598277872,0.867821485025861,9.33184444518995,-14.4296605360133,22.898671662834
id30,normal,11.7178614483847,6.92075276273678,3.25,25.1097590589794,0.853210781440466,3.30619345745095,-6.74608813765971,9.57753449197037
id31,normal,11.7821232501848,5.73269753555592,1.80277563773199,23.5849528301415,-0.453218999766484,7.81229208542351,-21.7821771924095,10.0799517379704
id32,normal,2.99840064225288,1.95958601038052,0.5,7.21110255092798,-0.0237950064818669,2.46205800976025,-5.3309518948453,5.40832691319598
id33,normal,7.84542842261298,3.53531096751572,1.80277563773199,14.1509716980849,-0.309640115604558,3.41027590585312,-5.30355956404395,9.26519617285733
id34,normal,9.87514988220743,6.32156689000641,1.80277563773199,27.0185121722126,0.0604246910571583,8.6496167676267,-14.9293399486236,19.7030375298746
id35,normal,4.98511986578883,4.00310141919166,1.11803398874989,12.5299640861417,-0.129983624195361,5.78499510686699,-9.83738168257442,9.91259887612799
id36,normal,12.6468788579414,7.19692313846903,3.90512483795333,34.0073521462639,-0.199715286780371,8.72216383294228,-18.3149973197887,20.0789638690798
id37,normal,6.19223553422245,4.96963158974072,1.4142135623731,24.5203996704785,0.00363969915393066,5.4208281582847,-11.9097780451272,21.0203996704785
id38,normal,8.18848714930927,6.36762320915904,1.4142135623731,24.4386988196999,0.85105684638126,5.0135862516629,-13.2130175575813,13.860356808017
id39,normal,7.52177717801934,4.70803294479425,0.707106781186548,14.7648230602334,-0.45737754085223,3.7104248878989,-9.37756424976696,5.52135771312212
id40,normal,8.55856226324181,6.01185165597421,0.5,29.0172362570938,1.16439862085191,7.41937481385496,-10.781823124441,28.5172362570938
id41,normal,5.75614059272844,3.09668811741048,1.80277563773199,13.4629120178363,-0.0942055446738616,3.65724741997881,-6.03954219471924,8.53848311693821
id42,normal,8.55581527501252,4.0050730173665,1.11803398874989,16.0078105935821,-0.194666057554284,6.12980978870228,-9.37246751445066,12.3448780290864
id43,normal,6.83340466370954,5.97718206505864,1.77169096878911,22.5499445675594,-1.65291472781632,7.22009785225341,-20.7782535987703,3.63845759419934
id44,normal,7.62865819304915,7.39225704545927,2.25,25.3093362220347,1.26009507197133,7.24994784945755,-8.9793745194837,20.2843984114743
id45,normal,6.07817299626056,3.17402716878324,1.58113883008419,12,-0.296426887339408,4.56174242365642,-9.53919615662776,10.4188611699158
id47,normal,8.3453215014927,6.29795633386008,3.20156211871642,31.04834939252,1.35223030333448,4.58242860613617,-4.86069562958212,16.2962309005881
id48,normal,13.0727026317059,7.95935517895795,4,30.2076149339864,0.407549570270878,8.47742997773898,-15.6999447902023,20.4993710145126
id49,normal,12.70808971378,9.28325037590846,2.60874597374974,35.5035209521535,1.89059499649324,6.12133252197939,-8.67176819892872,14.5437280990113
id50,normal,14.1593385939167,5.59940659319175,3.90512483795333,23.5053185470863,0.227141207645292,8.26926449912282,-12.4426578863185,12.3249786595874
id51,normal,6.9669177030866,2.80217856288737,1.11803398874989,12.0830459735946,-0.366915998490691,3.57335341754792,-8.88148385487815,5.68270126561783
id52,normal,8.55264140001669,5.30125217945627,2.06155281280883,20.4022057631032,-0.00573316555838439,5.93702618564757,-12.8876592090046,9.31421785681039
id53,normal,5.50492245157206,3.6281588958705,0,17.9513230710162,0.00687794298454473,4.16328186187105,-9.43662988805304,10.3355499651523
id54,normal,6.84409125226154,4.03686727891416,1,19.4743420941504,-0.396104755735029,4.21122841033923,-9.1665780301063,6.85491263002648
id55,normal,9.23474941993855,9.17360293711684,0.89752746785575,31.5317300508551,-0.0464279486115592,10.8293234566654,-14.8434107825765,27.6266052129018
id56,normal,16.5781887393278,10.3140067544791,2.12132034355964,42.5029410747068,0.690700733544758,12.6288714458034,-38.5029410747068,11.4128200271555
id58,normal,14.2628643869333,6.8159224934422,5.70087712549569,27.3221521846285,-0.435009673277346,6.0670215130115,-12.9956034027341,8.02744342773516
id59,normal,6.90729414930278,3.25173976453502,1.5,11.5433963806152,0.269111821027757,3.47467086819043,-5.64324596941017,6.02071587202157
id60,normal,7.94789916559407,5.21162950572977,2.25,21.2132034355964,0.813554434528727,4.73894051994614,-8.96904578624868,8.70320743239962
id61,normal,11.2371975220928,8.02429587423034,1,23.7592087410334,0.345259145885562,9.83362668919901,-11.099389840792,17.7416648139913
id63,normal,11.1371298182466,9.01028528245401,1.80277563773199,40.6970514902493,1.08460515850874,4.83193662572739,-9.0641680702503,13.085955543033
id66,normal,12.0324044555532,7.41269271381737,2.54950975679639,24.6018292002851,-0.960031993695634,7.17648052470373,-10.4133655766224,12.3871566347573
id67,normal,5.4353073973912,2.17217656931439,1.11803398874989,9.61769203083567,-0.166908201781876,3.08469695729794,-5.63133825081603,3.91681490533998
id68,normal,6.23218500852122,3.16288813494895,1.5,15.556349186104,0.84272488257876,3.66889295333792,-5.4468278944826,9.96617924235457
id69,normal,5.98828425914183,3.2077050979174,1.11803398874989,15.2069063257455,0.36146410565954,3.55662211365858,-5.69926474563228,9.16538333894826
id71,normal,20.8683397853194,10.5856078783803,5.40832691319598,35.4400902933387,-0.866921782303826,11.8710442920268,-18.8615371479144,19.6287019924968
id72,normal,5.47169948986999,5.20953186840094,0.5,22.5499445675594,-0.732568149654942,5.97537205538464,-18.7420580146274,10.5229737217751
id73,normal,8.30258168261068,6.19802341668346,1.7691806012954,18.6010752377383,-0.355385879977971,6.20911230684361,-10.6225196876971,14.2927053478958
id74,normal,8.62019539754782,11.7084836909964,0,39.6894192449323,2.65575176012059,13.9855771481266,-12.2521194979142,37.4533512674325
id75,normal,5.49963362619217,4.10727932596374,1.58113883008419,14.7732867026942,-0.241134650678765,4.06756324290818,-11.5356688476182,8.52547011595618
id77,normal,4.47398880526035,2.9940077114949,0,12.5299640861417,0.255171402821684,3.5127252078313,-5.65977622241029,8.98489004748893
id78,normal,5.32250806900109,2.5726444559891,0.5,9.75,-0.190526480057786,2.92703257663493,-5.53886429101374,5.27786404500042
id79,normal,7.4446532034069,4.07421635066077,0,14.7648230602334,-0.0749245468304488,5.83581430335859,-10.6491106406735,10.6018016555873
id80,normal,7.63383769851505,5.27258660802327,0.5,24.5203996704785,-0.544009393462307,6.07560652046811,-13.5089257261219,14.3660687473185
id81,normal,8.34799182361894,6.12050541184145,1.58113883008419,30.3726850969749,-0.253216684606907,7.24692012803032,-16.6739364314888,27.6708338797536
id82,normal,7.66673618625183,5.26306485957827,1.4142135623731,21.2132034355964,-0.262375538630182,7.59677376708588,-16.60343120695,10.0417927884922
id83,normal,9.87005168435895,5.24656265826397,2.5,21.6448608219134,-1.59540506849278,5.89019289888099,-9.54829704686506,6.9349398936008
id84,normal,7.18720858501552,3.88725611339024,1.11803398874989,18.0693109995927,-0.152107437649816,4.12831846608239,-9.05543281093268,10.0070532512941
id85,normal,6.67916860245672,6.01039212110044,0,29.4278779391243,-0.0559242248491086,7.23146164834391,-18.4384471871912,21.9948435654651
id86,normal,7.3495673893504,5.77775211772463,0.5,18.6681547025945,-0.773635250224921,5.56177995665849,-13.3530817962271,9.41167265230972
id87,normal,6.68547167371023,5.57963576438256,1,18.6681547025945,-0.572315052196413,6.59271925743925,-13.4765453086705,15.6267734374454
id88,normal,9.77574133556897,4.11105245500104,1.4142135623731,17.4427635425124,0.383151466329025,5.46987412610238,-10.6393329830717,9.75742712087284
id89,normal,3.03257027855581,2.34322103537906,0.5,9.9247166206396,0.00437162921295909,2.04990802566627,-5.65271474798084,5.20482998608621
id91,normal,8.73364472569544,5.0046647808067,1.5,21.9317121994613,0.220136188365829,5.28380392562281,-8.70210945026485,14.1076383790022
id93,normal,7.52391778416873,6.64652447705959,1.58113883008419,29.5169442862909,-0.687908624143688,8.29750653981167,-18.093284627495,23.3322858478644
id94,normal,9.15694702640293,5.41048651919298,4.92442890089805,22.2991031209778,-0.641503958251965,4.92213613303316,-12.3460885022806,9.07151914924439
id95,normal,7.08436589045301,4.66452023448517,2.54950975679639,19.0065778087482,0.321651833691097,5.82468595820762,-11.3744090475113,16.0065778087482
id96,normal,6.37340809331637,4.12689118064605,0.707106781186548,16.1012421881046,-0.640251819061834,5.35274323475797,-11.1012421881046,11.5735496190359
id97,normal,7.3186721610365,4.27077502465772,1.80277563773199,14.7054411698527,-0.13885150130399,4.82825728170987,-6.7347582370848,12.9026655321207
id98,normal,7.29969442893516,3.91081037893767,0.5,16.7705098312484,-0.243620774255081,5.61178033568684,-10.0996777991853,10.6672320233816
id99,normal,6.41318439685343,4.32272003808181,0,16.7705098312484,-0.0617599385062064,5.96399591764269,-10.9134022610399,13.1649585557844
id100,normal,3.95452783496621,3.61574977997297,0.5,14.8070928949608,-0.117773752740826,4.87067168289745,-14.3070928949608,10.4201648339208
id101,normal,6.06000681095836,3.0922885809436,0.5,13.6473440639562,-0.0122506996018431,4.21850825157407,-10.1473440639562,7.60582107715889
id102,normal,4.21645722067781,2.09576130096538,0.901387818865997,9.61769203083567,-0.0677596356818118,2.15007396954672,-6.57631076568656,5.84508278023736
id103,normal,6.34321902475548,3.46088794415242,0.5,16.3477827242718,-0.084657646474429,3.85291722197467,-10.5168308294265,6.98317186415263
id104,normal,5.46292588139462,4.33469273526198,0.707106781186548,20.4022057631032,-0.0114416736282965,4.64305817868134,-12.8043025386216,12.0805472745565
id105,normal,10.4210257513269,6.27988095704994,3.04138126514911,20.7183493551007,0.271357554307048,8.91344729075467,-16.4457072967553,13.9915373315638
id106,normal,12.0075865802562,10.3340505243843,2,38.964727639238,-0.0613569777514094,10.5498656221987,-29.7451831819451,19.9045357983469
id107,normal,7.47385818244634,5.42389390797112,1.38067012714841,20.3592730715023,0.314341943342677,8.24677800471113,-13.6463121967688,13.8508760845794
id108,normal,6.22921056136779,4.70108103343061,0.515388203202208,15.337861650178,-0.553672387141963,3.75043734570417,-8.05775176089745,11.0366990166567
id109,normal,3.01571548223105,1.8215351247725,0,7.64852927038918,0.0988657092458449,2.14249501309112,-5.22015325445528,3.77504556354037
id110,normal,4.73441908796865,4.19256303588415,0.707106781186548,12.3883906227654,0.0684793035340904,3.07292706558914,-5.8824115301167,7.91625466776583
id111,normal,8.15465797999017,5.89240191316062,0.707106781186548,20.5243757517738,0.175072664595082,7.60153224450998,-12.858424550563,13.463975826027
id112,normal,3.93957780430015,4.51100015667311,0.0999999999999943,16.9779268463496,0.0529411764705886,5.77533606632364,-10.8746490384828,14.9163740335408
id113,normal,6.23404378243433,3.67229464835173,1.4142135623731,12.9807549857472,0.164062563276719,5.2680392553603,-7.27708081772043,10.016274674659
id114,normal,6.27598241707518,5.50192239165227,0.5,23.7697286480094,-0.29295997203989,5.62478222068052,-11.7437151772037,14.9238256415324
id115,normal,9.30713864834813,6.74865836026724,1.5,33.3541601603158,-0.313970592963745,10.0684091338681,-25.2919024120173,30.3541601603158
id116,normal,5.39166584498285,3.56459025125664,1,11.3382342344633,0.0878889744907202,3.10155447939604,-7.30710536031403,5.93550935910226
id117,normal,4.05972692752093,3.31539949164222,0.5,15.8902485820707,0.103669516011422,4.71548456091224,-14.0874729443387,10.3393477542771
id118,normal,4.85329113984301,4.07907471757629,0.353553390593274,14.9164338901763,0.55890787292902,4.36057891903965,-6.32129578509272,11.0092560861063
id119,normal,7.77612548669596,4.21626375307237,1.58113883008419,15.6204993518133,-0.0930485835294263,5.95610804860484,-12.3651868508972,11.9473729133131
id121,normal,7.22150160409522,4.93953772061578,0.707106781186548,16.3248277173145,-0.422388514642325,4.13587998499192,-9.11372516638653,11.1245154965971
id122,normal,7.8116929639904,3.96618863885185,1.5,14.6030818665102,-0.019489297388789,4.95576597918869,-7.65685987178533,13.021943036426
id123,normal,5.63069207233685,4.39396197987084,1.11803398874989,17.5570498660794,-0.189541555796821,5.72870808552046,-16.4390158773295,13.1976661785035
id124,normal,5.06277192836267,2.84571151338962,0.5,12.9034879005639,0.240587727318528,3.71621558319977,-7.44340548360355,7.20261077506825
id126,normal,3.34164398886825,2.75277689106902,0.5,11.3357840487546,0.0733156598163539,2.87916761012819,-6.86364809375505,9.53300841102264
id127,normal,6.14979330845136,3.76248508625601,1.80277563773199,16.0078105935821,-0.0921020441604139,4.51539167780962,-7.78730498898727,9.9250480632839
id128,normal,7.25546835157235,5.02460957431009,1.11803398874989,14.7054411698527,0.0604973145656062,5.73777785262962,-7.51325872082852,8.87448927500744
id129,normal,8.04708000693597,5.96425056667597,0.5,15.9138304628395,0.728888130979152,6.66788350918409,-12.5086181285469,13.4138304628395
id130,normal,6.64015806308124,3.30857863681826,1.69967317119759,16.6207701385947,0.0578904502563755,4.80914381598869,-11.6207701385947,11.3865791571048
id131,normal,3.18903324918795,3.65745875966589,0.5,19.6022957839127,-0.0493912540048153,5.43987640682099,-17.5407429711038,18.6022957839127
id132,normal,6.84687341340681,3.36871127938002,2.06155281280883,13.2003787824441,-0.00581948398559169,4.2283783241024,-8.59060655379764,5.95861873485089
id133,normal,6.82799549198883,2.50817489276184,2.69258240356725,10.643366478704,-0.0747045544787608,2.46291761543488,-7.95078407513675,3.06225774829855
id134,normal,7.37020892080707,4.39330975399942,1.95078331845327,16.1012421881046,-0.439587760521136,3.9147302266495,-11.1007543585818,11.978136562487
id135,normal,5.01808107179032,4.31433113943931,1.58113883008419,14.0801278403287,0.441298060222945,4.86286163248645,-10.4062418431725,11.0387465751796
id136,normal,7.2237618027065,4.04897317816623,1.4142135623731,12.023414656411,0.580297711338147,6.19875143620701,-7.55342878505944,10.3543887335667
id137,normal,3.89386918672842,2.30720938191925,0.707106781186548,9.5524865872714,0.00128678367008223,3.01981062613133,-7.0524865872714,4.45346707367862
id138,normal,9.64976980942511,5.91935563868231,4.7169905660283,24.7588368062799,-0.371815775776217,9.15673683350737,-18.5088368062799,18.0506328737805
id139,normal,9.84416545266623,4.87778796370961,2.54950975679639,22.0907220343745,-1.42214868531784,5.40930578169005,-10.5907220343745,5.39969648437099
id140,normal,4.94498520246733,3.60292678368901,1.11803398874989,15.6604597633658,-0.122155500933982,4.15975079731882,-12.3063577971161,8.27804823324912
id142,normal,3.64725826695588,2.86397292987616,0,9.25,-0.133333333333333,3.37596473826515,-7.12867965644036,6.20861873485089
id143,normal,7.12050139327705,4.96387251239166,0.5,21.540659228538,0.0107068111992951,5.5551112652935,-9.00072302455356,14.32955667761
id144,normal,7.15998678465377,5.49712900284752,0,16.3248277173145,-0.713207450235034,5.2696279146501,-8.46221636427325,9.23610252712212
id145,normal,5.43332030358475,5.85260471948913,1,27.4089401473315,1.20274190905409,5.19996879624238,-4.09016994374947,14.869003943347
id147,normal,5.22946887112943,4.7201042132305,0.5,20.0810856280232,0.857320287334017,5.04516058183481,-7.37064042951521,13.6463167899063
id149,normal,9.43659705107273,5.16047964968087,3.35410196624968,19.313207915828,1.21414928546462,5.55503068624306,-12.0812470741834,11.1737976177781
id150,normal,8.7922669459657,3.79715806899829,3.20156211871642,15.6923548264752,-0.908316154634502,3.76188610044765,-6.37995270577057,5.28282625348371
id153,normal,7.55513801953099,4.66680959280718,0.707106781186548,19.4743420941504,-0.419217989436418,7.76493720376266,-17.6715664564185,13.0712178567176
id154,normal,9.84064481770826,6.23558193778808,2.5,20.3660938271868,-0.051283149669391,5.99730596169556,-14.3245708403896,10.3162182060659
id155,normal,8.38160038193163,5.49324642545163,2.54950975679639,22.1472345903501,0.148445425325021,8.62354655549192,-12.6340857951299,19.3188074656039
id157,normal,7.88914062411468,4.79640456157182,1,23.2002155162404,-0.284961974188237,6.15916169822429,-11.8846525611662,17.0155570778139
id158,normal,5.29394082359295,3.85849575702703,0,10.1118742080783,-0.0936401601617964,3.76259722193355,-8.53073537799415,4.03112887414927
id161,normal,12.8164033865424,6.96537501849325,3.35410196624968,25.2438111227287,-0.0920668506856823,10.7796728699328,-21.889709156479,14.2765036539903
id163,normal,3.12276780349825,2.00822646122146,0.5,8.48528137423857,-0.237334060676929,2.50103396896551,-5.29289321881345,6.39695402654829
id164,normal,9.52537423182287,7.9783113980951,0,37.476659402887,0.0319034314605473,9.59174941946651,-28.2978795275441,16.2960407785181
id165,normal,10.0728182914192,8.25390542616362,0.5,34.4710023062864,-0.533854838483227,9.85604082710294,-21.0080902884501,17.3675683852056
id167,normal,2.57252112578869,1.56324720061782,0.5,5.70087712549569,-0.073012121753246,1.5222655738437,-3.63932431268686,2.65949586034658
id168,normal,7.1287294404778,6.51964905878715,1.3,26.5753645318366,-1.00615346237103,6.10199997664307,-17.2345936857019,9.17690913390013
id170,normal,4.61603152210078,3.2764446122081,0,14.6030818665102,0.0594091993855733,2.76349055738322,-8.08387946130759,6.01135777277262
id171,normal,5.94075684514961,3.56143470457203,0.707106781186548,12.9711217710728,0.358875269784545,4.63661890184884,-8.51461751042089,9.92732702843737
id172,normal,4.91419967064086,4.30888208692516,0.707106781186548,19.2418814048939,-0.274715601278081,5.65099694634717,-12.1708135930284,17.180328592085
id173,normal,5.15579388594852,3.66603032198328,0,13.1244047484067,-0.185716691102139,4.41327829960256,-9.00129912278903,7.29345285356139
id174,normal,6.00476132890834,4.73960470527608,0.5,18.0017360273947,0.217853410628337,3.52909869479496,-6.14968421794892,11.7367539843239
id175,normal,3.88411711666982,1.62160122399396,2,6.51920240520265,-0.010907197793185,2.28821152293269,-4.28313442770286,4.26393202250021
id176,normal,5.30926329402955,3.85994528263616,1,13.2003787824441,-0.339255553457931,3.99345329158366,-9.16924990829481,7.94538660286097
id178,normal,9.0807514452401,7.02594028422687,1.58113883008419,21.5130774181659,-1.49453551887415,7.32479241711912,-17.705190865234,5.91886116991581
id179,normal,3.8513201196982,3.9995092294524,0,13.0384048104053,-0.184667894053485,4.19705921117675,-9.87612715023692,9.96172563003493
id180,normal,5.55682484770998,3.19141352588467,1.80277563773199,14.0890028036054,-0.123514482065579,5.18705056901646,-10.8874406848889,10.8874406848889
id181,normal,11.0515891067251,6.43453210657333,2.23606797749979,23.5478236786332,0.0255364962269698,7.43067483510872,-13.2400596145891,12.8530981897838
id182,normal,11.2421503633122,5.22846452626834,4.95535624910616,19.4486503387767,0.0758182821172902,5.99870848962495,-14.4932940896706,11.8754496344699
id183,normal,3.68883153637539,2.46123536354359,0.5,9,-0.355168829101114,2.89588863685465,-7.19722436226801,4.96887112585073
id184,normal,12.4736580060912,6.5106463631412,3.90512483795333,26.1963737948595,0.533918239998336,6.66101725171806,-16.6861354440207,13.4801923838587
id186,normal,5.27672332274651,2.71338110854248,1.80277563773199,8.90224690738243,-0.0824691502317182,3.24873893875751,-7.09947126965043,6.1826148414901
id188,normal,6.22500652337912,3.71160734105389,0.707106781186548,11.5,-0.499852951292136,5.19050922316056,-8.9834169404706,8.46184801597623
id189,normal,6.3247059836683,4.32258626643509,1.11803398874989,19.5,-0.223981909439426,4.66614053618334,-13,7.8730703031719
id190,normal,10.4756627391137,6.52994882885987,2.82842712474619,25.9615099714943,-0.0981940144766395,9.69818974625621,-14.5865862843266,21.4338174024256
id191,normal,10.4496525011149,7.17461358631987,1,24.0208242989286,0.606188192112612,6.97506462136206,-12.5099598657073,14.3817203307612
id192,normal,12.6147787406039,8.53833583137895,1.58113883008419,31.5317300508551,1.65581885509704,9.99410097814467,-15.9835795257612,20.6308986605437
id193,normal,9.56831109715953,6.85667165860904,2.23606797749979,25.3475837112732,0.0329936078005912,8.14629436176073,-16.2921985731357,15.7324406901173
id194,normal,3.73619967861918,2.57103080992527,0.5,8.86002257333467,-0.386715683624515,2.52855762035719,-5.20087712549569,5.05213602040272
id195,normal,10.8247306210709,7.92803017113308,1.4142135623731,37.030392922571,1.22814411586889,6.0855933240082,-9.79311707557472,14.4614303953372
id196,normal,7.03371119967686,3.79412271944073,3.13249102153542,13.3416640641263,0.43816504627885,4.58083677527651,-6.88000117571498,9.98756209787665
id197,normal,5.09460661868791,3.47875953889478,1,13.3416640641263,0.287025097736951,5.07454644704181,-12.2236300753764,6.82623792124926
id198,normal,5.55606019658933,3.86560877901729,1.11803398874989,16.5680415257809,-0.545846278570314,4.80513477939051,-9.89884589990046,11.9582692971344
id199,normal,5.91886675588934,4.2971522044396,0.5,16.6207701385947,-0.489042078460086,5.71793354194813,-10.9384471871912,12.1207701385947
id201,normal,12.6191836260345,9.69163199410594,2.54950975679639,44.6598253467252,0.303957396635272,10.1194852553309,-18.8950661298337,33.11642896611
id202,normal,11.8117660758934,8.50038054766422,2,39.0448460107093,-0.43715602839536,6.67779547820373,-12.9440797384329,20.5380904873875
id203,normal,4.19649667357298,3.18567629403396,0.5,12.5099960031968,-0.0852817309022729,2.8595074612682,-8.03786004819722,5.73019425956566
id204,normal,9.48437135017443,9.14857503109945,0.707106781186548,35.330581653859,2.13519481119877,11.0050997686754,-9.88418003355682,31.2994527797098
id205,normal,7.23080971960359,4.70462002542356,0.5,19.7800404448525,-0.269588224718289,5.26209130339667,-11.8561727405837,13.595382006426
id206,normal,4.88498833753193,3.72251612734406,0,14.6030818665102,0.0876262900827436,3.9408141077592,-11.0675479605775,9.36210684598703
id207,normal,6.73543539843357,4.72827951959175,1,15.556349186104,-0.106415330412369,4.51662357844243,-7.74612038419061,8.19722436226801
id208,normal,8.62578707469839,4.27885984403648,4.7169905660283,16.8077363139716,0.192890316990113,4.09316017880959,-9.1155942134931,6.75786069285072
id209,normal,8.06885674295025,5.47274551027153,2,21.3190056053278,0.246716255063791,6.64795295817634,-16.3190056053278,13.7526326301171
id210,normal,5.1863588101696,1.9135525257412,1.80277563773199,8.73212459828649,-0.191490120579511,3.23242682018885,-6.57875166938811,5.69074333313738
id211,normal,5.28183457433684,3.23576676454695,1.11803398874989,10.5475115548645,-0.401640599929595,3.34611415548771,-6.54751155486449,6.66686265432469
id212,normal,5.64860761090461,2.0543118438001,0.5,8.55862138431185,-0.0164364204834347,2.52548381482801,-6.45180375045163,5.09016994374947
id213,normal,5.32261426395768,3.8024298621101,1,15.1327459504216,0.22474773980865,3.26859287129479,-7.21776099919249,7.61509170767554
id214,normal,13.2150478505284,8.75460654876382,1.80277563773199,33.5931540644817,-0.228559819644668,11.8250086070626,-16.6447634710297,23.5806618672313
id216,normal,4.732832748709,3.15981199200452,0.707106781186548,11.2805141726785,-0.596683964240925,2.91884128803566,-5.48201992107095,3.7169905660283
id217,normal,4.63547007574462,3.45452396638661,0.854400374531715,9.5524865872714,0.383271162996512,3.62127513650511,-8.01267355095234,7.3670739254841
id219,normal,6.5755551504922,2.76195363521069,1.11803398874989,10.5118980208143,0.499826085931847,4.02590310121153,-5.46605135969746,7.59642207339167
id227,normal,6.71438603522621,5.32098433540299,0.5,20.5548047910945,-0.404426933477405,4.74794517080087,-8.42893218813452,8.95739128635126
id231,normal,6.71042569719432,3.94487942117199,1.25,13.865424623862,-0.166944877202687,4.04338827003487,-8.76640511026926,8.90112363691237
id242,normal,2.84387688809901,1.25025477830313,0,5.02493781056044,-0.09375,1.51363592144062,-2.37370425114665,2.78886983306066
id250,normal,8.83352933791748,4.76928761616137,4.12310562561766,19.9812412026881,-0.568438944358062,7.68945434644594,-15.8581355770704,9.43372964782359
id261,normal,5.98281405860507,4.17750278685404,2.06155281280883,13.6014705087354,-0.884419040518256,5.71805149523929,-7.76749269197543,9.69634567078212
id265,normal,4.20594474291046,3.65992232698264,0.5,13,-0.364267190393635,6.37517461158947,-11.8819660112501,11.8819660112501
id275,normal,6.01175145542776,4.40110541591297,1.58113883008419,14.7054411698527,-0.776429398101423,6.3710608546891,-7.61175413348097,11.3513392036031
id276,normal,7.81368277159079,2.93048204345703,3.35410196624968,12.0104121494643,0.103684427102578,4.92061521228763,-5.89358774649033,7.97928327531504
id277,normal,6.02667686800276,3.8556679951976,1.11803398874989,15.8113883008419,0.0234405412021993,4.27540728904206,-11.5393864281831,6.13239012413184
id290,normal,3.25519978653333,1.8644851388679,0.707106781186548,6.51920240520265,-0.248451997499977,2.90043278108528,-4.93806357511846,3.16510043895296
id297,normal,4.42460987441729,2.07440150919329,1.5,7.07106781186548,-0.277777777777778,3.17868259731715,-5.01920240520265,4.51920240520265
